EMA21
262963.943469
262967.221336
262947.473942
262952.249038
263502.044580
264092.767800
264675.243454
265136.584959
265533.259053
265939.326412
266353.933102
266685.393729
266941.267026
267128.424569
267344.022336
267471.838487
267519.853170
267608.957427
267735.415843
267804.923494
267845.384994
267995.804540
268041.640491
268106.036810
268141.851646
268083.501496
268053.183178
268002.893798
267934.448908
267826.771734
267751.610667
267637.827879
267488.934436
267308.122214
267211.929286
267101.753896
266956.139906
266846.490823
266678.628021
266480.570928
266345.973571
266178.157792
266116.507084
266015.006440
265877.278582
265661.162347
265419.238497
265244.762270
265040.692973
264946.084521
264837.349564
264670.317786
264654.834351
264663.485773
264694.077976
264744.616342
264858.742129
264871.583753
264905.985230
264914.532028
264899.574571
264795.067791
264677.334356
264524.849414
264522.590377
264475.082161
264477.347419
264456.679472
264551.526792
264592.297084
264674.815531
264727.105028
264820.095480
264927.359527
264979.417752
265072.197956
265179.270870
265208.428063
265280.389148
265391.262862
265469.329875
265563.027159
265625.479235
265614.072032
265649.156393
265703.778539
265707.980490
265689.073173
265626.430157
265614.936506
265559.033188
265553.666534
265526.060486
265523.691351
265498.810319
265498.918472
265521.744065
265565.221877
265650.201707
265772.910642
265861.736948
265965.215407
266013.832188
266080.756535
266187.051395
266260.955814
266373.596194
266430.541995
266527.765450
266661.604954
266760.549959
266827.772690
266866.156991
266923.779082
266953.435529
266957.668663
266984.244239
267031.131127
267051.028297
267046.389361
267064.899419
267104.454017
267163.140016
267261.945469
267329.041335
267435.492123
267509.538294
267599.580267
267658.709334
267621.553940
267610.503581
267645.912347
267700.829406
267773.481278
267862.255708
267965.687007
268014.260915
268081.146287
268119.223897
268131.112634
268164.647849
268149.679862
268181.527148
268233.206498
268257.460453
268256.782230
268233.438391
268166.762173
268083.420158
268030.381961
268004.892692
268004.447902
267958.589002
267962.353638
267943.048762
267902.771602
267911.610547
267896.918679
267860.835163
267850.759239
267864.326581
267831.205983
267823.823621
267839.839655
267831.672414
267846.974921
267838.159020
267807.417290
267824.924810
267795.386190
267745.805628
267723.459662
267657.690601
267620.627819
267564.207109
267558.370099
267507.609181
267506.917437
267551.743125
267569.766477
267540.696797
267491.542543
267492.311403
267470.283093
267472.984630
267429.986027
267368.169116
267289.244651
267172.040592
267110.945992
267078.132720
266980.120655
266936.473323
266919.521202
266881.382911
266869.439010
266835.853646
266828.048769
266798.226153
266793.841958
266721.674507
266633.340461
266507.582237
266370.529307
266336.844824
266260.768022
266237.061838
266192.783489
266129.803172
266118.002884
266061.820803
265965.291639
265900.265127
265818.422842
265834.929857
265827.208961
265797.462692
265793.147901
265811.952638
265783.593307
265803.266643
265775.696948
265705.179044
265731.980949
265733.619044
265689.653677
265695.139706
265722.854278
265725.322071
265750.292792
265750.266174
265727.514704
265752.286095
265729.350995
265617.591814
265561.447103
265555.861003
265505.328185
265413.934713
265376.304285
265319.367532
265244.879574
265222.617795
265156.925268
265142.659334
265175.144850
265181.949863
265210.863512
265191.694102
265219.721911
265199.747192
265204.315629
265231.196026
265232.905478
265211.732253
265215.211139
265263.828308
265285.298462
265259.362238
265281.238398
265323.853089
265385.320990
265418.473628
265494.066934
265494.606304
265472.369367
265429.426697
265344.933361
265290.848510
265218.953191
265176.321083
264978.473712
264844.067011
264676.424555
264569.476868
264358.615335
264144.195759
263903.814326
263708.013024
263461.830022
263260.754565
263146.140514
263064.673194
263013.339268
262875.762971
262568.875428
262335.341298
262100.310271
261954.827519
261868.025017
261834.568198
261781.425634
261801.296031
261773.905483
261771.732257
261883.392961
262030.357237
262209.415670
262394.923337
262495.384851
262609.440774
262758.582522
262780.529565
262755.026878
262800.024434
262863.658576
262966.962342
263197.238493
263292.944085
263448.130986
263611.937260
263806.306600
263960.278727
264054.798843
264163.453494
264239.503176
264263.184705
264261.986096
264169.987360
264018.170327
263857.427570
263688.570518
263603.245926
263457.496296
263370.451178
263223.137435
263157.397668
263052.179698
262933.799726
262848.908841
262726.280765
262569.346150
262472.132864
262429.211694
262412.919722
262329.927020
262209.024564
262144.567785
262040.516168
261900.469244
261727.699313
261616.090284
261537.354804
261533.958913
261508.144466
261461.949515
261374.499559
261272.272326
261202.065751
261115.514319
261014.103926
260899.185388
260817.441261
260720.401147
260654.910133
260640.827394
260650.752176
260614.320160
260558.472873
260530.429885
260550.390804
260523.082549
260520.984136
260473.621942
260453.292674
260412.084249
260420.076590
260381.887809
260324.443463
260294.948603
260313.589639
260375.990581
260387.264164
260352.058331
260342.780301
260357.073001
260324.611819
260340.556199
260309.596545
260326.905950
260297.187227
260224.715661
260204.286964
260162.988150
260148.171045
260089.246405
260081.133095
260051.030086
260046.390988
260019.446352
259972.223957
259974.749052
259931.590047
259937.809134
259898.008303
259907.280276
259870.254796
259859.322542
259826.656856
259842.415324
259879.468476
259890.425887
259877.659898
259911.508998
259919.553634
259949.594213
259954.176557
259981.069598
259982.790543
260029.809585
260027.099623
260047.363293
260043.057539
260016.415945
259969.469041
259949.517310
259908.652100
259916.956454
259879.051322
259890.046656
259877.315142
259888.468311
259853.153010
259866.502736
259833.184306
259825.622096
259796.020088
259723.654625
259680.595114
259618.722831
259517.020755
259470.018868
259404.562608
259322.329643
259293.026948
259243.660862
259244.237147
259267.488316
259334.080287
259349.163897
259408.330816
259439.391651
259399.446955
259340.406323
259309.460294
259258.600267
259189.636606
259172.396915
259202.179013
259251.980921
259274.528110
259317.752828
259288.866207
259308.060188
259348.236535
259362.033213
259329.121103
259321.928275
259292.662069
259288.783699
259307.985181
259279.986528
259277.260480
259297.509527
259270.463206
259200.421097
259182.200997
259120.182725
259018.347931
258971.225392
258951.113993
258955.558175
258936.871069
258897.155517
258883.777743
258848.888857
258839.898961
258854.453601
258890.412364
258877.647604
258820.588731
258814.171574
258785.610521
258782.373201
258756.702910
258756.093555
258732.812322
258666.193020
258628.357291
258571.233901
258564.758092
258536.143720
258532.857927
258507.143570
258461.039609
258373.672372
258271.520338
258224.109398
258158.281271
258052.982974
257979.984522
257890.895020
257855.359109
257777.599190
257752.362900
257820.329909
257836.663554
257806.057776
257800.961615
257773.601468
257726.001334
257660.001213
257554.546557
257504.133234
257435.575667
257350.523334
257295.930303
257223.573003
257180.520912
257186.837193
257169.851993
257108.956358
257099.051234
257044.592031
257040.538210
256991.398373
256264.907612
255513.552374
254875.956704
254250.869731
253591.699755
252946.999777
252383.636161
251939.669238
251558.790216
251280.718378
251050.653071
250909.684610
250690.622373
250627.838521
250661.671382
250715.155802
250786.505275
250783.186613
250825.624194
250977.840176
251161.672888
251306.066261
251391.878420
251492.616745
251538.742495
251626.129541
251614.663219
251649.693836
251636.085305
251646.441187
251746.764715
251769.786105
251813.441913
251739.492648
251694.993317
251631.812106
251551.647369
251569.679427
251563.344933
251625.768121
251659.789201
251736.172001
251737.429092
251670.390083
251563.990985
251444.537259
251267.761145
251061.601041
250896.910037
250815.372761
250695.793419
250609.812199
250554.374726
250481.249751
250392.045228
250288.222935
250262.020850
250283.655318
250280.595744
250255.087040
250209.170036
250190.154578
250127.413253
250115.830230
250059.845664
250054.405149
250094.913772
250109.012520
250144.556836
250267.778942
250402.526311
250547.751192
250702.501083
250797.728258
250861.571143
250896.882857
250906.257143
250937.506494
251034.096813
251030.997102
250982.724638
250847.931489
250770.846809
250746.224371
250769.294883
250744.813530
250699.830482
250681.664075
250619.694613
250608.813285
250644.375713
250653.977921
250730.889019
250755.353654
250823.048776
250930.044342
251050.040311
251113.673010
251194.248191
251244.771083
251267.973711
251334.521556
251417.746869
251470.678972
251473.344520
251453.040473
251457.309521
251415.735928
251332.487207
251302.261097
251252.055543
251183.686857
251212.442598
251193.129634
251198.299667
251180.272425
251118.429477
251107.663161
251052.421056
251024.928232
251022.662029
250975.147299
250954.679363
250913.344876
250921.222614
250973.838740
251044.398855
251085.817141
251100.742855
251137.038959
251124.580872
251158.709884
251144.281712
251199.347011
251317.588192
251447.807447
251588.915861
251694.468965
251813.153604
251875.594186
252000.540169
252182.309244
252393.008404
252516.371276
252583.064797
252666.422542
252719.475039
252790.431853
252832.210776
252892.918887
252970.835352
252996.213956
253042.012687
253060.920625
253032.655114
252984.231921
252917.483565
252879.530514
252822.300467
252793.000424
252743.636750
252721.487954
252678.625413
252616.932193
252606.301994
252551.183631
252546.530574
252519.573249
252472.339317
252474.853925
252408.958113
252326.325557
252273.932325
252249.029386
252203.663079
252207.875526
252188.977751
252103.616137
252071.469216
252064.972014
252104.520013
252163.200012
252193.818192
252198.925630
252249.023300
252271.839363
252315.308512
252332.098647
252324.635134
252272.395576
252270.359615
252245.781468
252246.164971
252269.240883
252335.673530
252464.248663
252603.862421
252685.329474
252782.117703
252847.379730
252952.163391
253001.966719
253069.969745
253109.063404
253121.875822
253110.796202
253168.905638
253289.914217
253490.831106
253696.210096
253860.190997
254054.719088
254254.290080
254412.990982
254511.809983
254624.372712
254749.429738
254817.663398
254902.421271
255047.655701
255202.414274
255388.558431
255535.053119
255622.775563
255747.977784
255884.525258
255985.932053
256123.574594
256271.431449
256383.119499
256461.926817
256510.842561
256600.765965
256659.787241
256804.352037
256981.229124
257096.571931
257224.156301
257294.687547
257267.897770
257220.816154
257155.287413
257118.443103
257107.675548
257075.159589
257022.872354
256929.883958
256868.076325
256880.069387
256936.426715
256964.933377
257013.575798
257035.068907
256986.426279
256919.478435
256835.889487
256805.354079
256732.140072
256688.309156
256693.917415
256676.288559
256705.716872
256687.015338
256715.468489
256673.153172
256543.775611
256517.068737
256538.244306
256534.767551
256440.697774
256332.452522
256211.320474
256055.745886
255891.587169
255810.533790
255759.576173
255758.705611
255735.186919
255736.533563
255692.303239
255629.366581
255594.878710
255586.253373
255623.866703
255703.515184
255866.831986
255947.119987
256042.836352
256198.033047
256270.939134
256314.490122
256376.809201
256478.917456
256526.288596
256614.807815
256740.734377
256900.667615
257068.788741
257198.898856
257339.908051
257490.825501
257605.295910
257686.632645
257715.120586
257695.564170
257700.512881
257727.738983
257707.035439
257710.941308
257828.128462
257889.207693
258103.825175
258435.295614
258622.996013
258816.360012
259014.872738
259104.429762
259208.572511
259348.702282
259453.365711
259503.059737
259502.781579
259479.801436
259481.637669
259551.488790
259683.171627
259780.156025
259822.869113
259884.426467
259894.933152
259836.302865
259714.820786
259627.109806
259524.645278
259454.222980
259367.475436
259356.795851
259369.814410
259313.467646
259284.970587
259281.791443
259301.628584
259274.207804
259294.734367
259267.940334
259266.309394
259333.008540
259439.098673
259512.816975
259511.651796
259465.137996
259354.670906
259276.973551
259183.612319
259166.920290
259083.563900
259075.967182
259046.333801
258951.212547
258910.193224
258850.175659
258841.068780
258855.517073
258914.106430
259012.824027
259057.112752
259142.829775
259198.027068
259270.933698
259314.485180
259376.804709
259365.277008
259309.342735
259281.220668
259210.200607
259100.182370
259022.893064
258975.357331
258977.597573
258911.452340
258874.047581
258794.588710
258767.807918
258698.007199
258680.006544
258640.915040
258673.559127
258657.781025
258666.164568
258696.513244
258746.830222
258815.300201
258854.818365
258958.925786
258962.659806
259011.508914
259010.462649
259054.966045
259049.969132
259068.153756
259107.412506
259120.375005
259154.886368
259140.805789
259173.459808
259180.418008
259209.470916
259213.155378
259193.777617
259221.616015
259201.469105
259160.426459
259191.296781
259196.633437
259178.757670
259185.234245
259236.576587
259260.524170
259236.840154
259260.763777
259259.785252
259281.622956
259324.202687
259408.366079
259462.150981
259488.319074
259534.835522
259554.395929
259594.905390
259699.913991
259772.649082
259816.044620
259878.222382
259957.474893
260006.795357
260028.904870
260071.731700
260087.937909
260125.398099
260136.725545
260169.750495
260154.318632
260163.016938
260193.651762
260198.774329
260226.158481
260228.325892
260253.023538
260252.748671
260229.771519
260231.610472
260187.827702
260193.479729
260244.072481
260312.793164
260420.721058
260473.382780
260475.802528
260432.547752
260347.770684
260247.973349
260179.975772
260140.887065
260128.079150
260070.981046
259973.619133
259907.835575
259870.759614
259814.326921
259740.297201
259695.724729
259632.477026
259620.433660
259632.212418
259620.193107
259631.993734
259665.448849
259673.135317
259702.850288
259752.591171
259775.082883
259818.257166
259880.233788
259959.303443
260053.912221
260117.192928
260151.993571
260229.085065
260276.440968
260296.764516
260337.967742
260352.697947
260343.361770
260357.601609
260393.274190
260448.431082
260475.846438
260478.042217
259843.674742
259198.795220
258635.268382
258077.516711
257615.924283
257241.749348
256810.681225
256441.528387
256174.116715
255840.106105
255581.914641
255301.740582
255092.491439
254924.992217
254795.447470
254632.224973
254461.113611
254328.285101
254252.986456
254161.805869
254010.732608
253896.120553
253860.109593
253872.826903
253838.933548
253876.303226
253933.002932
253939.093575
253967.357795
253947.597996
253906.907269
253892.642972
253925.129974
253931.936340
253869.942128
253836.311025
253737.555477
253670.504979
253586.822709
253533.475190
253575.886536
253637.169578
253670.154162
253745.594693
253768.722448
253880.656771
253936.960701
253965.418819
254059.471654
254076.792412
254137.993102
254216.357366
254264.870332
254354.427575
254413.115977
254489.196343
254535.633039
254555.120944
254595.564495
254677.785905
254684.350822
254713.046202
254716.405638
254696.732398
254656.120362
254596.473057
254496.793688
254428.903353
254344.457593
254222.234176
254202.031069
254138.210063
254034.736420
253895.214928
253813.831752
253717.119775
253674.654341
253613.322128
253512.111026
253397.373660
253338.521509
253262.292281
253170.265710
253109.332463
253031.211330
252982.919391
252984.472174
252963.156522
252921.051383
252905.501258
252914.092052
252876.447320
252819.497564
252790.452331
252741.320301
252719.382092
252744.892811
252745.357100
252723.051910
252748.229009
252748.390008
252771.263644
252814.785130
252877.077391
252888.252174
252921.138340
252928.307582
252889.370529
252899.427754
252863.116140
252875.560127
252864.145570
252831.041427
252823.674025
252794.249113
252744.771921
252722.519928
252747.745389
252725.223081
252750.202801
252795.638910
252768.762646
252789.784223
252854.349294
252844.862994
252790.784540
252764.349582
252717.590529
252652.355027
252638.504570
252580.458700
252573.144272
252589.222066
252581.110969
252551.009972
252546.372702
252519.429729
252449.481572
252408.619611
252394.199646
252358.363314
252371.239377
252428.399433
252434.908576
252395.371433
252382.155848
252392.868953
252379.880866
252345.346242
252336.678402
252351.525820
252342.296200
252356.632909
252278.757190
252230.688354
252164.262140
252126.601946
252115.092678
252059.175162
252053.795602
252026.177820
252023.798018
251976.180016
251910.163651
251827.421501
251774.928637
251749.935125
251681.759204
251574.326549
251499.387772
251408.534338
251303.213035
251230.193668
251141.085153
251082.804684
251007.095168
250915.541061
250855.037329
250845.488481
250859.534982
250826.849984
250842.590894
250811.446268
250805.860243
250823.509312
250816.826647
250833.478770
250803.162519
250798.329562
250771.208693
250723.826085
250703.478259
250662.252962
250647.502693
250611.366085
250601.241895
250569.310814
250517.555285
250515.959350
250491.781227
250447.073843
250429.158039
250390.143672
250377.403338
250411.275762
250419.341602
250517.583274
250561.439340
250646.763037
250701.602761
250728.729782
250776.117984
250887.379985
251011.254532
251101.140484
251137.400440
251238.545854
251353.223504
251434.748640
251531.589673
251596.899702
251633.545184
251644.131986
251631.029078
251664.571889
251717.792626
251743.447842
251789.498038
251808.634580
251803.304164
251775.731058
251773.391871
251703.083519
251661.894108
251601.721917
