Price,Close,High,Low,Open,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,
2021-04-08,76374.1015625,77275.80287964876,75833.08077221074,77275.80287964876,19244259
2021-04-09,75382.25,76554.4620215311,75201.90968899522,76374.12171052632,18193707
2021-04-12,75021.5703125,75833.1017221304,74931.4001558744,75833.1017221304,12915282
2021-04-13,75742.9296875,76193.78045944941,74660.88783482143,74841.22814360118,15238206
2021-04-14,75742.9296875,76013.44015066964,75201.90876116071,75742.9296875,13794652
2021-04-15,75833.0859375,76193.76648892688,75201.89497250297,75472.40538607312,16377412
2021-04-16,75652.75,76374.1111442193,75382.23957091775,76374.1111442193,15429522
2021-04-19,75111.7109375,75742.90178571429,75111.7109375,75562.56154336735,15287311
2021-04-20,75652.75,75742.92014302741,74931.3888557807,75111.72914183552,15521965
2021-04-21,74480.53125,75292.06246216707,74390.36111531476,75111.7221927966,21636079
2021-04-22,74300.1953125,74841.21615215413,74300.1953125,74751.04601221177,13934746
2021-04-23,74660.875,74751.04513888889,73578.83333333333,73849.34375,17805080
2021-04-26,75292.046875,75292.046875,74480.51583083833,74751.02617889222,15489938
2021-04-27,74751.0390625,75111.71958873644,74390.35853626356,75021.54945717732,12941533
2021-04-28,74029.6953125,75021.56699147381,74029.6953125,75021.56699147381,15596759
2021-04-29,73669.015625,74390.37685511015,73488.67531747246,74300.20670134638,20000973
2021-04-30,73488.65625,74029.67703220858,73488.65625,73849.33677147239,18673197
2021-05-03,73669.015625,74300.20670134638,73037.8245486536,73037.8245486536,15710336
2021-05-04,74480.53125,74480.53125,73759.17017251815,73849.34030720338,12532550
2021-05-06,74210.015625,74210.015625,73668.9948549514,73668.9948549514,17047511
2021-05-07,73849.34375,74029.68402777778,73488.66319444444,73759.17361111111,14154882
2021-05-10,75021.5703125,75292.0807823768,73759.1881197416,74210.0389028696,19385027
2021-05-11,73218.1640625,74480.54620150862,73127.99390971367,74390.37604872229,28996680
2021-05-12,72136.1328125,73218.1748046875,71955.79248046875,72857.494140625,35812268
2021-05-13,70783.5546875,71775.42615445859,70693.38455414012,71144.23522093949,31490096
2021-05-14,72226.28125,72406.62152777778,71144.23958333333,71234.40972222222,16450920
2021-05-17,71775.4296875,72947.64147887877,71414.74913630653,72857.4713410804,17740855
2021-05-18,71775.4296875,72136.11023869347,71324.57899850816,71775.4296875,17494407
2021-05-20,71685.2578125,71865.59808372642,71324.57727004717,71595.08767688679,16541828
2021-05-21,72226.28125,73488.66319444444,71955.77083333333,72226.28125,20961714
2021-05-24,71865.6015625,72496.7925423463,71685.26128254391,72226.28212241217,13398666
2021-05-25,72045.9375,72496.7881727159,71955.76736545682,72136.10763454318,13628942
2021-05-26,71955.7734375,72586.96443256579,71865.60329534774,72496.79429041353,11984359
2021-05-27,71775.4296875,72136.11023869347,71324.57899850816,72136.11023869347,23198510
2021-05-28,72226.28125,72496.79166666666,71595.09027777778,71955.77083333333,12360199
2021-05-31,72586.96875,72677.13889751553,71775.43742236025,72406.62845496894,13321324
2021-06-01,72677.1328125,73308.32379226116,72226.2821126706,72586.96267253412,14058401
2021-06-02,72857.46875,73398.4895575495,72406.61807704208,72496.78821163367,16414644
2021-06-03,74660.875,74841.21527777778,73127.98263888889,73308.32291666666,29546007
2021-06-04,74119.8359375,74570.68652106143,73488.64512051399,74570.68652106143,18112259
2021-06-07,73849.34375,74660.875,73578.83333333333,74570.70486111111,16496197
2021-06-08,73849.34375,74480.53472222222,73759.17361111111,74210.02430555555,12781226
2021-06-09,73127.9765625,73939.50774506782,73127.9765625,73488.6570880857,14908823
2021-06-10,73037.8203125,73398.5009066358,72947.65016396606,73308.33075810186,17586995
2021-06-11,73037.8203125,73669.01135223766,72767.30986689815,73218.1606095679,14087962
2021-06-14,72586.96875,72947.64934006211,72586.96875,72857.47919254658,10550078
2021-06-15,72947.640625,73218.15103522867,72677.13021477133,72947.640625,10075685
2021-06-16,73759.171875,73849.34201176651,73127.98091763447,73488.66146470049,14999855
2021-06-17,72947.640625,73308.32117197158,72767.30035151422,73127.98089848578,14007385
2021-06-18,72586.96875,73127.98963509317,72586.96875,73127.98963509317,14916721
2021-06-21,72045.9375,72136.10763454318,71775.42709637046,71865.59723091364,16063340
2021-06-22,72136.1328125,72406.64331054688,72045.96264648438,72316.47314453125,11773365
2021-06-23,72226.28125,72677.13194444444,72045.94097222222,72586.96180555555,13856548
2021-06-24,73218.1640625,73398.50436807267,72226.29238185036,72496.80284020936,18771080
2021-06-25,73578.828125,73849.33852251839,73218.1475949755,73488.65799249387,13481405
2021-06-28,73849.34375,73939.51388888889,73578.83333333333,73669.00347222222,11578529
2021-06-29,73361.1796875,74357.44262152778,73180.04097222222,74176.30390625,15744317
2021-06-30,73089.46875,73723.45422862454,73089.46875,73451.74616635688,13288643
2021-07-01,72546.0546875,72998.90147081773,72455.48533083645,72908.33211415418,13382882
2021-07-02,72455.5,72817.7775,72364.930625,72455.5,8753097
2021-07-05,72817.7578125,73180.03521455223,72455.48041044777,72546.04976096081,8330969
2021-07-06,73542.328125,73542.328125,72908.3425377155,72998.91190732758,12131651
2021-07-07,73180.0390625,73632.88583887686,72727.19228612314,73542.31648360149,15992202
2021-07-08,72364.9140625,73542.31566802254,72364.9140625,73451.74631375157,16660998
2021-07-09,71912.0703125,72274.34774480478,71549.79288019521,72093.20902865239,22720577
2021-07-12,72183.7734375,72455.48149309913,72002.63473376725,72364.91214123275,9768108
2021-07-13,72274.34375,72636.6211622807,72274.34375,72455.48245614035,9863450
2021-07-14,72002.640625,72093.20998427672,71640.36318789308,71912.07126572327,11575636
2021-07-15,72998.8984375,72998.8984375,72002.63555559864,72274.34361429901,13766279
2021-07-16,72274.34375,72546.05180921053,72002.63569078948,72546.05180921053,10859399
2021-07-19,71549.7734375,71730.91210443038,71368.63477056962,71640.34277096519,13155414
2021-07-20,71549.7734375,71549.7734375,71006.35743670886,71096.92677017405,12456646
2021-07-21,71096.9375,71640.35358280255,71096.9375,71549.78423566879,12355296
2021-07-22,72183.7734375,72274.34278936638,71459.21862256901,71549.78797443538,12618790
2021-07-23,71821.5078125,72364.92401284678,71730.93844577554,72183.78527939785,9098910
2021-07-26,71368.640625,72002.62601126269,71368.640625,71912.05667036802,10040975
2021-07-27,71096.9375,71912.06162420382,71096.9375,71730.9229299363,11427693
2021-07-28,71730.921875,71730.921875,70734.65907118055,70915.79776278409,12743417
2021-07-29,71549.7734375,71912.05077136075,71368.63477056962,71368.63477056962,14360453
2021-07-30,71096.9375,71459.21488853503,71096.9375,71459.21488853503,13823411
2021-08-02,71821.5078125,72002.64654594893,71278.09161215322,71730.93844577554,11739124
2021-08-03,73723.46875,73723.46875,71821.51193949631,71912.08131142506,24339360
2021-08-04,75081.9921875,75263.13089000301,74085.72932373342,74448.00672873945,25642368
2021-08-05,74357.453125,75444.28557018879,74266.88375456759,75444.28557018879,18485469
2021-08-06,73814.0078125,74719.70115989265,73632.86914302148,74176.28515145706,13342623
2021-08-09,73814.0078125,74538.56249041412,73270.59180406442,73814.0078125,15522581
2021-08-10,72636.6171875,74629.14284600997,72546.04783938591,74538.57349789588,20362639
2021-08-11,71096.9375,72274.33901273886,71096.9375,72093.20031847134,30241137
2021-08-12,69738.40625,70825.23855519481,69647.83689123376,69828.97560876624,42365223
2021-08-13,67383.5859375,68832.6953125,67111.8779296875,68651.556640625,61270643
2021-08-17,67202.453125,68017.5772195081,67021.31443733154,67021.31443733154,30944847
2021-08-18,66930.75,67564.73545331528,66206.19519621109,66930.75,29192631
2021-08-19,66206.203125,67383.60482216142,66206.203125,66568.48057028044,22166298
2021-08-20,65843.9375,66930.7700309491,65662.79874484181,66568.49252063273,22364803
2021-08-23,66387.328125,67021.31352319237,66115.62009720328,66387.328125,19384648
2021-08-24,68470.421875,68560.9912161045,66930.74307622355,66930.74307622355,21016913
2021-08-25,68561.015625,69376.1399851387,67836.46063821003,69013.86249174373,22319664
2021-08-26,67564.7421875,69013.85193951073,67564.7421875,68923.28258001005,16671494
2021-08-27,67293.03125,67927.01673956931,66840.18447173621,67293.03125,15172748
2021-08-30,67564.7421875,68379.86642300604,67202.46474949732,68289.29706350536,12686999
2021-08-31,69466.703125,69466.703125,67293.03835968058,67836.45455101042,24630370
2021-09-01,69557.2578125,69828.96585083008,68742.13369750977,69466.68846638997,16114775
2021-09-02,68832.7109375,69557.26578947369,68561.00286800988,69557.26578947369,15347486
2021-09-03,69376.125,69466.6943537859,68832.7088772846,69194.9862924282,12096419
2021-09-06,70010.1015625,70281.80958926262,69376.11616672057,69557.25485122898,12861180
2021-09-07,68923.2890625,69828.98274269054,68742.1503264619,69828.98274269054,13239401
2021-09-08,69104.4296875,69194.99905799476,68470.4440940367,68832.72157601573,11798147
2021-09-09,68198.71875,69376.12026892431,67927.01070717131,69194.98157370518,17600770
2021-09-10,68198.71875,68470.42679282869,67745.87201195219,68198.71875,10103212
2021-09-13,69104.4296875,69104.4296875,68017.59724156291,68108.16661205767,11397775
2021-09-14,69376.125,70372.38789164492,69376.125,69828.9717689295,18167057
2021-09-15,69738.40625,70100.68368506493,69194.9900974026,70100.68368506493,12829128
2021-09-16,68923.2890625,70100.6908467477,68923.2890625,70010.12147872864,13067622
2021-09-17,69919.5234375,69919.5234375,68742.12213609132,69104.39945960169,16289502
2021-09-23,70100.65625,70281.79489664083,69557.24031007753,70191.22557332042,17055590
2021-09-24,70010.1015625,70372.37893151683,69828.9628779916,70281.80958926262,12247274
2021-09-27,70372.390625,70372.390625,69738.40512387388,70010.11319578507,11699798
2021-09-28,69104.4296875,70462.97024492137,69013.86031700525,70372.4008744266,15406382
2021-09-29,67430.9296875,68522.92854883603,67157.92997216599,68067.92902327936,23992458
2021-09-30,67430.9296875,68067.92902327936,67066.93006705465,67612.92949772267,19919361
2021-10-01,66611.9296875,67339.92891905738,66338.92997566599,67248.9290151127,15803395
2021-10-05,65701.9375,66429.93680747923,64973.93819252078,66429.93680747923,24013921
2021-10-06,64882.93359375,66247.93219670406,64791.93368688639,66065.93238297685,18956962
2021-10-07,65155.94140625,65610.94099707577,64882.94165175453,65155.94140624999,13683532
2021-10-08,65064.921875,65883.92089160839,65064.921875,65792.92100087412,14043287
2021-10-12,62789.94921875,64518.947820425725,62516.949439538046,64336.94796761776,31001484
2021-10-13,62607.9296875,63335.928869912794,62152.93019849201,62516.9297896984,24172015
2021-10-14,63153.9375,63517.93713976945,62607.93804034582,62789.937860230544,19520641
2021-10-15,63790.921875,64609.920871968614,63699.92198644793,63881.92176355207,18051612
2021-10-18,63881.921875,63972.92176371083,62971.92298789174,63881.921875,13486391
2021-10-19,64245.9296875,64609.9292891289,64063.92988668555,64427.92948831445,9507991
2021-10-20,63972.9375,64609.93687766714,63881.93758890469,64336.93714438122,10151638
2021-10-21,63881.921875,64245.92142984331,63699.922097578354,63972.92176371083,10891094
2021-10-22,64063.93359375,64336.93331076882,63699.933971058235,63699.933971058235,8395448
2021-10-25,63881.921875,64245.92142984331,63244.92265402422,63608.92220886752,10029621
2021-10-26,64700.92578125,65064.92536370429,64063.926511955,64245.92630318214,10528252
2021-10-27,63790.921875,64609.920871968614,63699.92198644793,64609.920871968614,10295316
2021-10-28,64336.94140625,65701.94016310113,63244.9424007691,63244.9424007691,20644902
2021-10-29,63517.92578125,65155.92386729943,63426.92588758059,64791.92429262178,17016151
2021-11-01,63608.9296875,64245.9289833691,63608.9296875,63881.929385729614,11503729
2021-11-02,65064.921875,65701.92111013985,64336.92274912587,64427.92263986014,16812570
2021-11-03,64063.93359375,65246.93236749822,63790.93387673118,65246.93236749822,12770428
2021-11-04,64245.9296875,65155.92869157224,64154.92978709278,64791.92908994335,11818987
2021-11-05,63881.921875,65155.92031695157,63881.921875,65155.92031695157,12667743
2021-11-08,64245.9296875,64245.9296875,63517.93048424221,64063.92988668555,11121981
2021-11-09,64154.9375,64609.93705673759,63790.937854609925,63972.93767730496,11159589
2021-11-10,63881.921875,64518.921095975784,63881.921875,63972.92176371083,9422009
2021-11-11,63608.9296875,63699.92958690987,63335.929989270386,63608.9296875,11489122
2021-11-12,64245.9296875,64518.92938872168,63608.93038464944,63881.93008587111,10087450
2021-11-15,64973.92578125,65428.925261510856,64518.926300989144,65246.92546940652,12420710
2021-11-16,64882.93359375,65519.93294179523,64882.93359375,65064.933407477205,10919239
2021-11-17,64336.94140625,65155.94066036068,64245.94148912659,64882.94090899045,11027606
2021-11-18,63881.921875,64609.920984686614,63881.921875,64336.92131855414,10144957
2021-11-19,64791.9375,64973.9373244382,63790.93846558988,64063.93820224719,11954728
