Price,Close,High,Low,Open,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Datetime,,,,,
2026-08-28 11:55:00+09:00,259750.0,260000.0,259500.0,259500.0,8579
2026-08-28 11:56:00+09:00,259500.0,260000.0,259500.0,260000.0,6584
2026-08-28 11:57:00+09:00,260000.0,260500.0,259500.0,260000.0,40477
2026-08-28 11:58:00+09:00,260250.0,260250.0,260000.0,260000.0,4334
2026-08-28 11:59:00+09:00,260000.0,260500.0,260000.0,260250.0,12379
2026-08-28 12:00:00+09:00,260000.0,260500.0,259500.0,260500.0,86685
2026-08-28 12:01:00+09:00,260000.0,260000.0,259500.0,260000.0,4376
2026-08-28 12:02:00+09:00,259750.0,260000.0,259500.0,260000.0,29176
2026-08-28 12:03:00+09:00,259750.0,260000.0,259500.0,259750.0,10207
2026-08-28 12:04:00+09:00,260250.0,260500.0,259500.0,259500.0,18403
2026-08-28 12:05:00+09:00,260000.0,260250.0,260000.0,260250.0,7768
2026-08-28 12:06:00+09:00,260250.0,260500.0,260000.0,260000.0,4272
2026-08-28 12:07:00+09:00,260250.0,260250.0,260000.0,260000.0,4508
2026-08-28 12:08:00+09:00,260000.0,260250.0,260000.0,260250.0,6450
2026-08-28 12:09:00+09:00,260250.0,260250.0,260000.0,260250.0,4033
2026-08-28 12:10:00+09:00,260000.0,260250.0,260000.0,260000.0,3896
2026-08-28 12:11:00+09:00,260000.0,260500.0,260000.0,260000.0,4825
2026-08-28 12:12:00+09:00,260000.0,260500.0,260000.0,260000.0,3747
2026-08-28 12:13:00+09:00,260500.0,260500.0,260000.0,260000.0,4331
2026-08-28 12:14:00+09:00,260000.0,260500.0,260000.0,260000.0,24325
2026-08-28 12:15:00+09:00,260000.0,260500.0,260000.0,260000.0,3771
2026-08-28 12:16:00+09:00,260000.0,260250.0,260000.0,260000.0,7034
2026-08-28 12:17:00+09:00,260250.0,260250.0,260000.0,260000.0,4160
2026-08-28 12:18:00+09:00,260000.0,260500.0,259500.0,260250.0,53817
2026-08-28 12:19:00+09:00,259750.0,260000.0,259500.0,260000.0,5489
2026-08-28 12:20:00+09:00,259500.0,260000.0,259500.0,259750.0,10638
2026-08-28 12:21:00+09:00,259750.0,260000.0,259500.0,259750.0,48513
2026-08-28 12:22:00+09:00,259500.0,260000.0,259500.0,259500.0,14273
2026-08-28 12:23:00+09:00,260000.0,260000.0,259500.0,259500.0,11746
2026-08-28 12:24:00+09:00,259500.0,260000.0,259500.0,259500.0,38271
2026-08-28 12:25:00+09:00,259500.0,260000.0,259500.0,259500.0,19406
2026-08-28 12:26:00+09:00,260000.0,260000.0,259500.0,260000.0,10145
2026-08-28 12:27:00+09:00,260000.0,260000.0,259500.0,259500.0,23702
2026-08-28 12:28:00+09:00,259750.0,260000.0,259500.0,260000.0,10604
2026-08-28 12:29:00+09:00,260000.0,260000.0,259500.0,259500.0,9208
2026-08-28 12:30:00+09:00,259500.0,260000.0,259500.0,259500.0,12523
2026-08-28 12:31:00+09:00,260000.0,260000.0,259500.0,259500.0,11150
2026-08-28 12:32:00+09:00,260000.0,260000.0,259500.0,259750.0,12170
2026-08-28 12:33:00+09:00,259500.0,260000.0,259500.0,259750.0,12165
2026-08-28 12:34:00+09:00,259750.0,260000.0,259500.0,259500.0,23316
2026-08-28 12:35:00+09:00,259500.0,259750.0,259000.0,259500.0,66063
2026-08-28 12:36:00+09:00,259500.0,259500.0,259000.0,259500.0,8864
2026-08-28 12:37:00+09:00,259500.0,259500.0,259000.0,259000.0,15542
2026-08-28 12:38:00+09:00,259000.0,259500.0,259000.0,259250.0,165247
2026-08-28 12:39:00+09:00,259000.0,259500.0,259000.0,259000.0,23352
2026-08-28 12:40:00+09:00,259000.0,259500.0,259000.0,259000.0,16588
2026-08-28 12:41:00+09:00,259250.0,259250.0,259000.0,259000.0,14736
2026-08-28 12:42:00+09:00,259000.0,259250.0,258500.0,259000.0,68544
2026-08-28 12:43:00+09:00,258500.0,259000.0,258500.0,259000.0,15946
2026-08-28 12:44:00+09:00,259000.0,259000.0,258500.0,258750.0,24845
2026-08-28 12:45:00+09:00,258750.0,259000.0,258500.0,258750.0,16933
2026-08-28 12:46:00+09:00,258750.0,259000.0,258000.0,258500.0,160545
2026-08-28 12:47:00+09:00,258500.0,259000.0,258500.0,258750.0,10908
2026-08-28 12:48:00+09:00,259000.0,259000.0,258500.0,259000.0,11768
2026-08-28 12:49:00+09:00,259000.0,259000.0,258500.0,258500.0,7732
2026-08-28 12:50:00+09:00,258750.0,259000.0,258500.0,259000.0,11570
2026-08-28 12:51:00+09:00,259250.0,259500.0,258500.0,258750.0,35901
