SMA200
265310.000000
265323.750000
265338.750000
265351.250000
265365.000000
265378.750000
265392.500000
265408.750000
265417.500000
265430.000000
265447.500000
265468.750000
265488.750000
265507.500000
265528.750000
265550.000000
265571.250000
265588.750000
265606.250000
265626.250000
265645.000000
265665.000000
265682.500000
265700.000000
265715.000000
265730.000000
265745.000000
265757.500000
265775.000000
265790.000000
265807.500000
265821.250000
265838.750000
265856.250000
265871.250000
265887.500000
265901.250000
265916.250000
265931.250000
265948.750000
265965.000000
265986.250000
266007.500000
266026.250000
266043.750000
266062.500000
266081.250000
266103.750000
266126.250000
266143.750000
266166.250000
266188.750000
266211.250000
266233.750000
266261.250000
266288.750000
266321.250000
266353.750000
266383.750000
266412.500000
266441.250000
266473.750000
266502.500000
266527.500000
266552.500000
266572.500000
266592.500000
266608.750000
266628.750000
266647.500000
266661.250000
266678.750000
266696.250000
266710.000000
266726.250000
266740.000000
266756.250000
266773.750000
266790.000000
266807.500000
266821.250000
266833.750000
266843.750000
266828.750000
266806.250000
266783.750000
266763.750000
266743.750000
266723.750000
266698.750000
266673.750000
266652.500000
266632.500000
266615.000000
266600.000000
266587.500000
266573.750000
266558.750000
266543.750000
266532.500000
266512.500000
266495.000000
266481.250000
266467.500000
266456.250000
266446.250000
266438.750000
266431.250000
266427.500000
266421.250000
266416.250000
266416.250000
266416.250000
266407.500000
266402.500000
266402.500000
266398.750000
266396.250000
266398.750000
266397.500000
266397.500000
266395.000000
266392.500000
266395.000000
266405.000000
266416.250000
266426.250000
266436.250000
266443.750000
266450.000000
266461.250000
266466.250000
266468.750000
266468.750000
266468.750000
266467.500000
266470.000000
266468.750000
266471.250000
266476.250000
266487.500000
266498.750000
266515.000000
266520.000000
266526.250000
266528.750000
266530.000000
266526.250000
266523.750000
266520.000000
266508.750000
266497.500000
266482.500000
266472.500000
266453.750000
266432.500000
266412.500000
266391.250000
266363.750000
266338.750000
266316.250000
266296.250000
266281.250000
266258.750000
266225.000000
266196.250000
266167.500000
266145.000000
266122.500000
266105.000000
266083.750000
266067.500000
266047.500000
266030.000000
266017.500000
266006.250000
265996.250000
265985.000000
265967.500000
265952.500000
265938.750000
265921.250000
265900.000000
265880.000000
265862.500000
265845.000000
265837.500000
265821.250000
265806.250000
265793.750000
265785.000000
265776.250000
265763.750000
265753.750000
265743.750000
265730.000000
265713.750000
265693.750000
265671.250000
265646.250000
265618.750000
265593.750000
265562.500000
265535.000000
265501.250000
265472.500000
265440.000000
265407.500000
265381.250000
265351.250000
265316.250000
265282.500000
265250.000000
265217.500000
265180.000000
265142.500000
265106.250000
265068.750000
265030.000000
264987.500000
264950.000000
264911.250000
264875.000000
264838.750000
264802.500000
264765.000000
264728.750000
264695.000000
264658.750000
264620.000000
264578.750000
264541.250000
264500.000000
264461.250000
264426.250000
264390.000000
264352.500000
264315.000000
264277.500000
264241.250000
264205.000000
264168.750000
264128.750000
264091.250000
264051.250000
264015.000000
263977.500000
263936.250000
263898.750000
263865.000000
263832.500000
263800.000000
263763.750000
263730.000000
263695.000000
263660.000000
263625.000000
263585.000000
263548.750000
263512.500000
263475.000000
263437.500000
263400.000000
263362.500000
263325.000000
263291.250000
263257.500000
263227.500000
263193.750000
263157.500000
263127.500000
263092.500000
263058.750000
263023.750000
262990.000000
262955.000000
262920.000000
262885.000000
262851.250000
262822.500000
262793.750000
262766.250000
262742.500000
262712.500000
262686.250000
262656.250000
262628.750000
262601.250000
262573.750000
262546.250000
262522.500000
262496.250000
262470.000000
262437.500000
262407.500000
262377.500000
262348.750000
262316.250000
262288.750000
262257.500000
262230.000000
262202.500000
262172.500000
262141.250000
262113.750000
262082.500000
262047.500000
262015.000000
261980.000000
261943.750000
261911.250000
261875.000000
261840.000000
261812.500000
261781.250000
261750.000000
261722.500000
261700.000000
261672.500000
261648.750000
261625.000000
261595.000000
261566.250000
261536.250000
261502.500000
261468.750000
261436.250000
261408.750000
261380.000000
261352.500000
261325.000000
261292.500000
261263.750000
261237.500000
261208.750000
261175.000000
261143.750000
261113.750000
261082.500000
261051.250000
261016.250000
260983.750000
260950.000000
260917.500000
260883.750000
260853.750000
260823.750000
260790.000000
260760.000000
260730.000000
260710.000000
260686.250000
260663.750000
260640.000000
260621.250000
260605.000000
260592.500000
260580.000000
260568.750000
260553.750000
260537.500000
260518.750000
260500.000000
260485.000000
260481.250000
260473.750000
260465.000000
260453.750000
260438.750000
260423.750000
260408.750000
260391.250000
260375.000000
260356.250000
260328.750000
260297.500000
260266.250000
260232.500000
260200.000000
260167.500000
260131.250000
260103.750000
260076.250000
260047.500000
260022.500000
259992.500000
259952.500000
259920.000000
259882.500000
259842.500000
259798.750000
259753.750000
259713.750000
259671.250000
259628.750000
259590.000000
259551.250000
259518.750000
259492.500000
259466.250000
259438.750000
259410.000000
259382.500000
259355.000000
259328.750000
259261.250000
259191.250000
259125.000000
259055.000000
258982.500000
258910.000000
258836.250000
258763.750000
258691.250000
258626.250000
258565.000000
258505.000000
258442.500000
258390.000000
258345.000000
258298.750000
258252.500000
258198.750000
258148.750000
258106.250000
258068.750000
258031.250000
257990.000000
257951.250000
257911.250000
257875.000000
257832.500000
257793.750000
257751.250000
257707.500000
257667.500000
257626.250000
257587.500000
257541.250000
257493.750000
257447.500000
257398.750000
257357.500000
257313.750000
257275.000000
257232.500000
257195.000000
257155.000000
257110.000000
257060.000000
257006.250000
256951.250000
256896.250000
256841.250000
256788.750000
256736.250000
256682.500000
256632.500000
256578.750000
256526.250000
256475.000000
256425.000000
256378.750000
256330.000000
256282.500000
256231.250000
256182.500000
256130.000000
256081.250000
256031.250000
255981.250000
255936.250000
255887.500000
255842.500000
255800.000000
255761.250000
255722.500000
255686.250000
255645.000000
255601.250000
255557.500000
255513.750000
255468.750000
255428.750000
255382.500000
255335.000000
255281.250000
255231.250000
255181.250000
255136.250000
255087.500000
255038.750000
254992.500000
254945.000000
254898.750000
254856.250000
254810.000000
254770.000000
254725.000000
254683.750000
254643.750000
254607.500000
254566.250000
254528.750000
254488.750000
254448.750000
254413.750000
254378.750000
254343.750000
254308.750000
254270.000000
254233.750000
254196.250000
254153.750000
254115.000000
254072.500000
254027.500000
253985.000000
253942.500000
253898.750000
253855.000000
253812.500000
253773.750000
253731.250000
253691.250000
253653.750000
253611.250000
253567.500000
253521.250000
253478.750000
253437.500000
253401.250000
253361.250000
253318.750000
253278.750000
253238.750000
253200.000000
253160.000000
253122.500000
253087.500000
253056.250000
253025.000000
252991.250000
252961.250000
252931.250000
252902.500000
252880.000000
252862.500000
252838.750000
252811.250000
252783.750000
252756.250000
252731.250000
252703.750000
252678.750000
252653.750000
252625.000000
252596.250000
252568.750000
252541.250000
252510.000000
252478.750000
252447.500000
252416.250000
252385.000000
252353.750000
252326.250000
252296.250000
252266.250000
252236.250000
252205.000000
252175.000000
252145.000000
252115.000000
252090.000000
252062.500000
252031.250000
252002.500000
251977.500000
251950.000000
251926.250000
251898.750000
251870.000000
251841.250000
251808.750000
251781.250000
251757.500000
251731.250000
251705.000000
251682.500000
251660.000000
251641.250000
251618.750000
251596.250000
251572.500000
251550.000000
251527.500000
251505.000000
251481.250000
251461.250000
251447.500000
251432.500000
251417.500000
251401.250000
251386.250000
251411.250000
251438.750000
251465.000000
251492.500000
251523.750000
251556.250000
251591.250000
251626.250000
251665.000000
251701.250000
251735.000000
251767.500000
251806.250000
251836.250000
251858.750000
251881.250000
251903.750000
251927.500000
251950.000000
251970.000000
251988.750000
252011.250000
252035.000000
252055.000000
252080.000000
252103.750000
252131.250000
252158.750000
252190.000000
252218.750000
252241.250000
252266.250000
252292.500000
252323.750000
252358.750000
252397.500000
252435.000000
252468.750000
252501.250000
252525.000000
252548.750000
252568.750000
252593.750000
252623.750000
252655.000000
252686.250000
252718.750000
252755.000000
252793.750000
252831.250000
252870.000000
252908.750000
252945.000000
252978.750000
253012.500000
253046.250000
253078.750000
253106.250000
253136.250000
253170.000000
253203.750000
253238.750000
253273.750000
253308.750000
253342.500000
253368.750000
253397.500000
253430.000000
253460.000000
253480.000000
253497.500000
253512.500000
253523.750000
253536.250000
253553.750000
253573.750000
253597.500000
253618.750000
253637.500000
253658.750000
253681.250000
253710.000000
253737.500000
253765.000000
253792.500000
253827.500000
253860.000000
253892.500000
253931.250000
253963.750000
253992.500000
254023.750000
254053.750000
254083.750000
254113.750000
254143.750000
254175.000000
254210.000000
254242.500000
254277.500000
254315.000000
254348.750000
254380.000000
254410.000000
254440.000000
254472.500000
254505.000000
254537.500000
254573.750000
254613.750000
254652.500000
254701.250000
254752.500000
254800.000000
254847.500000
254897.500000
254945.000000
254991.250000
255042.500000
255091.250000
255136.250000
255181.250000
255223.750000
255268.750000
255315.000000
255362.500000
255407.500000
255451.250000
255497.500000
255540.000000
255581.250000
255616.250000
255655.000000
255688.750000
255720.000000
255748.750000
255780.000000
255813.750000
255842.500000
255875.000000
255905.000000
255932.500000
255955.000000
255983.750000
256012.500000
256041.250000
256075.000000
256110.000000
256145.000000
256175.000000
256201.250000
256226.250000
256251.250000
256276.250000
256307.500000
256336.250000
256370.000000
256401.250000
256430.000000
256460.000000
256490.000000
256521.250000
256555.000000
256592.500000
256630.000000
256667.500000
256705.000000
256742.500000
256782.500000
256818.750000
256860.000000
256898.750000
256933.750000
256968.750000
257002.500000
257031.250000
257062.500000
257098.750000
257135.000000
257166.250000
257196.250000
257222.500000
257252.500000
257281.250000
257310.000000
257338.750000
257370.000000
257400.000000
257432.500000
257468.750000
257503.750000
257541.250000
257576.250000
257613.750000
257643.750000
257672.500000
257697.500000
257727.500000
257753.750000
257782.500000
257810.000000
257838.750000
257867.500000
257895.000000
257926.250000
257957.500000
257986.250000
258010.000000
258027.500000
258046.250000
258063.750000
258077.500000
258093.750000
258110.000000
258127.500000
258145.000000
258163.750000
258183.750000
258200.000000
258215.000000
258227.500000
258238.750000
258252.500000
258271.250000
258286.250000
258298.750000
258313.750000
258325.000000
258336.250000
258352.500000
258368.750000
258385.000000
258400.000000
258417.500000
258428.750000
258436.250000
258447.500000
258456.250000
258468.750000
258485.000000
258503.750000
258521.250000
258538.750000
258556.250000
258573.750000
258593.750000
258615.000000
258636.250000
258652.500000
258665.000000
258680.000000
258691.250000
258706.250000
258727.500000
258751.250000
258778.750000
258801.250000
258823.750000
258842.500000
258856.250000
258870.000000
258882.500000
258898.750000
258913.750000
258930.000000
258948.750000
258963.750000
258977.500000
258991.250000
259008.750000
259028.750000
259048.750000
259073.750000
259101.250000
259123.750000
259146.250000
259167.500000
259188.750000
259210.000000
259235.000000
259260.000000
259285.000000
259310.000000
259333.750000
259356.250000
259372.500000
259391.250000
259411.250000
259426.250000
259443.750000
259463.750000
259481.250000
259495.000000
259512.500000
259528.750000
259543.750000
259555.000000
259563.750000
259538.750000
259508.750000
259478.750000
259447.500000
259420.000000
259397.500000
259372.500000
259347.500000
259325.000000
259300.000000
259276.250000
259243.750000
259216.250000
259181.250000
259140.000000
259102.500000
259062.500000
259022.500000
258990.000000
258955.000000
258913.750000
258875.000000
258842.500000
258815.000000
258786.250000
258760.000000
258731.250000
258696.250000
258663.750000
258631.250000
258596.250000
258565.000000
258540.000000
258517.500000
258490.000000
258465.000000
258435.000000
258407.500000
258375.000000
258342.500000
258318.750000
258295.000000
258268.750000
258243.750000
258218.750000
258196.250000
258173.750000
258148.750000
258123.750000
258092.500000
258065.000000
258042.500000
258021.250000
258006.250000
257988.750000
257973.750000
257953.750000
257936.250000
257916.250000
257900.000000
257883.750000
257866.250000
257848.750000
257827.500000
257803.750000
257776.250000
257743.750000
257715.000000
257682.500000
257648.750000
257618.750000
257587.500000
257552.500000
257518.750000
257490.000000
257458.750000
257432.500000
257407.500000
257378.750000
257347.500000
257316.250000
257287.500000
257256.250000
257228.750000
257197.500000
257170.000000
257142.500000
257115.000000
257082.500000
257053.750000
257025.000000
256992.500000
256957.500000
256922.500000
256887.500000
256850.000000
256820.000000
256786.250000
256753.750000
256721.250000
256690.000000
256658.750000
256627.500000
256598.750000
256566.250000
256537.500000
256505.000000
256471.250000
256438.750000
256405.000000
256375.000000
256341.250000
256308.750000
256278.750000
256243.750000
256208.750000
256176.250000
256145.000000
256108.750000
256076.250000
256047.500000
256012.500000
255981.250000
255951.250000
255916.250000
255876.250000
255838.750000
255801.250000
255761.250000
255725.000000
255685.000000
255643.750000
255605.000000
255566.250000
255525.000000
255483.750000
255442.500000
255400.000000
255357.500000
255317.500000
255275.000000
255236.250000
255198.750000
255161.250000
255120.000000
255078.750000
255040.000000
254998.750000
254957.500000
254916.250000
254877.500000
254838.750000
254800.000000
254758.750000
254716.250000
254670.000000
254623.750000
254576.250000
254528.750000
254486.250000
254445.000000
254407.500000
254368.750000
254327.500000
254283.750000
254240.000000
254200.000000
254160.000000
254116.250000
254072.500000
254028.750000
253985.000000
253941.250000
253897.500000
253852.500000
253805.000000
253757.500000
253710.000000
253663.750000
253620.000000
253572.500000
253526.250000
253478.750000
253431.250000
253383.750000
253333.750000
253283.750000
253232.500000
253183.750000
253131.250000
253078.750000
253028.750000
252976.250000
252926.250000
252876.250000
252826.250000
252773.750000
252718.750000
252667.500000
252616.250000
252598.750000
252586.250000
252571.250000
252560.000000
252548.750000
252533.750000
252528.750000
252520.000000
252510.000000
252503.750000
252493.750000
252487.500000
252482.500000
252477.500000
252470.000000
252462.500000
252460.000000
252457.500000
252451.250000
252447.500000
252446.250000
252442.500000
252433.750000
252421.250000
252413.750000
252403.750000
252391.250000
252382.500000
252371.250000
252361.250000
252351.250000
252341.250000
252325.000000
252311.250000
252300.000000
